date,station,team,defects,items,defect_rate
2022-03-11,S06,A,13.0,136,0.09558823529411764
2022-03-11,S07,C,13.0,174,0.07471264367816093
2022-03-11,S10,C,13.0,139,0.09352517985611511
2022-03-11,S05,C,12.0,173,0.06936416184971098
2022-03-11,S03,A,12.0,166,0.07228915662650602
2022-03-11,S10,A,12.0,148,0.08108108108108109
2022-03-11,S06,B,12.0,152,0.07894736842105263
2022-03-11,S09,A,12.0,184,0.06521739130434782
2022-03-11,S04,C,12.0,158,0.0759493670886076
2022-03-11,S09,C,11.0,180,0.06111111111111111
2022-03-11,S08,C,11.0,172,0.06395348837209303
2022-03-11,S04,B,9.0,167,0.05389221556886228
2022-03-11,S05,A,9.0,186,0.04838709677419355
2022-03-11,S09,B,8.0,171,0.04678362573099415
2022-03-11,S10,B,8.0,152,0.05263157894736842
2022-03-12,S07,C,20.0,192,0.10416666666666667
2022-03-12,S08,B,18.0,184,0.09782608695652174
2022-03-12,S07,B,18.0,166,0.10843373493975904
2022-03-12,S02,B,16.0,179,0.0893854748603352
2022-03-12,S03,C,16.0,166,0.0963855421686747
2022-03-12,S02,A,16.0,217,0.07373271889400922
2022-03-12,S08,C,15.0,170,0.08823529411764706
2022-03-12,S06,C,15.0,197,0.07614213197969544
2022-03-12,S01,C,15.0,183,0.08196721311475409
2022-03-12,S01,A,14.0,145,0.09655172413793103
2022-03-12,S07,A,13.0,144,0.09027777777777778
2022-03-12,S10,B,13.0,183,0.07103825136612021
2022-03-12,S02,C,13.0,195,0.06666666666666667
2022-03-12,S05,C,12.0,164,0.07317073170731707
2022-03-12,S03,A,12.0,137,0.08759124087591241
2022-03-12,S10,A,12.0,153,0.0784313725490196
2022-03-12,S08,A,12.0,195,0.06153846153846154
2022-03-12,S10,C,11.0,164,0.06707317073170732
2022-03-12,S01,B,11.0,145,0.07586206896551724
2022-03-12,S09,C,11.0,145,0.07586206896551724
2022-03-12,S04,A,11.0,164,0.06707317073170732
2022-03-12,S06,B,11.0,166,0.06626506024096386
2022-03-12,S03,B,10.0,145,0.06896551724137931
2022-03-12,S06,A,9.0,198,0.045454545454545456
2022-03-12,S05,A,9.0,143,0.06293706293706294
2022-03-12,S04,C,8.0,149,0.053691275167785234
2022-03-12,S05,B,8.0,163,0.049079754601226995
2022-03-12,S09,B,8.0,146,0.0547945205479452
2022-03-12,S09,A,8.0,187,0.0427807486631016
2022-03-12,S04,B,7.0,193,0.03626943005181347
2022-03-13,S08,A,24.0,180,0.13333333333333333
2022-03-13,S06,B,20.0,213,0.09389671361502347
2022-03-13,S07,A,18.0,207,0.08695652173913043
2022-03-13,S05,A,18.0,196,0.09183673469387756
2022-03-13,S02,A,16.0,183,0.08743169398907104
2022-03-13,S10,C,15.0,158,0.0949367088607595
2022-03-13,S06,C,15.0,154,0.09740259740259741
2022-03-13,S01,A,15.0,199,0.07537688442211055
2022-03-13,S10,B,14.0,143,0.0979020979020979
2022-03-13,S09,B,14.0,159,0.0880503144654088
2022-03-13,S09,C,14.0,167,0.08383233532934131
2022-03-13,S02,C,13.0,155,0.08387096774193549
2022-03-13,S05,B,13.0,166,0.0783132530120482
2022-03-13,S07,C,13.0,178,0.07303370786516854
2022-03-13,S04,B,13.0,173,0.07514450867052024
2022-03-13,S03,A,13.0,186,0.06989247311827956
2022-03-13,S01,C,12.0,162,0.07407407407407407
2022-03-13,S04,C,12.0,211,0.05687203791469194
2022-03-13,S10,A,12.0,197,0.06091370558375635
2022-03-13,S06,A,12.0,163,0.0736196319018405
2022-03-13,S07,B,12.0,180,0.06666666666666667
2022-03-13,S03,B,11.0,154,0.07142857142857142
2022-03-13,S08,B,11.0,154,0.07142857142857142
2022-03-13,S04,A,10.0,174,0.05747126436781609
2022-03-13,S03,C,9.0,149,0.06040268456375839
2022-03-13,S02,B,9.0,167,0.05389221556886228
2022-03-13,S05,C,8.0,144,0.05555555555555555
2022-03-13,S08,C,8.0,202,0.039603960396039604
2022-03-13,S01,B,7.0,149,0.04697986577181208
2022-03-13,S09,A,7.0,163,0.04294478527607362
2022-03-14,S02,C,20.0,186,0.10752688172043011
2022-03-14,S05,B,19.0,191,0.09947643979057591
2022-03-14,S07,C,17.0,180,0.09444444444444444
2022-03-14,S10,B,17.0,186,0.0913978494623656
2022-03-14,S05,A,17.0,189,0.08994708994708994
2022-03-14,S09,C,17.0,165,0.10303030303030303
2022-03-14,S02,B,16.0,206,0.07766990291262135
2022-03-14,S10,A,16.0,201,0.07960199004975124
2022-03-14,S04,B,15.0,173,0.08670520231213873
2022-03-14,S01,C,15.0,174,0.08620689655172414
2022-03-14,S06,A,15.0,199,0.07537688442211055
2022-03-14,S04,C,14.0,218,0.06422018348623854
2022-03-14,S05,C,14.0,182,0.07692307692307693
2022-03-14,S09,A,14.0,183,0.07650273224043716
2022-03-14,S08,A,14.0,146,0.0958904109589041
2022-03-14,S03,C,14.0,148,0.0945945945945946
2022-03-14,S07,B,14.0,143,0.0979020979020979
2022-03-14,S06,B,13.0,196,0.0663265306122449
2022-03-14,S02,A,13.0,180,0.07222222222222222
2022-03-14,S01,B,13.0,209,0.06220095693779904
2022-03-14,S04,A,13.0,212,0.06132075471698113
2022-03-14,S09,B,12.0,186,0.06451612903225806
2022-03-14,S07,A,11.0,173,0.06358381502890173
2022-03-14,S01,A,11.0,169,0.0650887573964497
2022-03-14,S10,C,11.0,192,0.057291666666666664
2022-03-14,S08,C,10.0,147,0.06802721088435375
2022-03-14,S06,C,9.0,169,0.05325443786982249
2022-03-14,S08,B,9.0,191,0.04712041884816754
2022-03-14,S03,B,7.0,136,0.051470588235294115
2022-03-14,S03,A,6.0,153,0.0392156862745098
2022-03-15,S03,B,24.0,187,0.12834224598930483
2022-03-15,S06,A,20.0,165,0.12121212121212122
2022-03-15,S03,C,20.0,204,0.09803921568627451
2022-03-15,S08,B,20.0,151,0.13245033112582782
2022-03-15,S02,A,20.0,191,0.10471204188481675
2022-03-15,S04,A,19.0,175,0.10857142857142857
2022-03-15,S10,C,18.0,185,0.0972972972972973
2022-03-15,S01,B,16.0,161,0.09937888198757763
2022-03-15,S07,B,16.0,167,0.09580838323353294
2022-03-15,S04,C,15.0,202,0.07425742574257425
2022-03-15,S07,A,15.0,159,0.09433962264150944
2022-03-15,S09,C,15.0,169,0.08875739644970414
2022-03-15,S05,B,15.0,221,0.06787330316742081
2022-03-15,S08,A,13.0,191,0.06806282722513089
2022-03-15,S10,A,13.0,178,0.07303370786516854
2022-03-15,S08,C,12.0,173,0.06936416184971098
2022-03-15,S01,C,11.0,135,0.08148148148148149
2022-03-15,S04,B,11.0,180,0.06111111111111111
2022-03-15,S02,B,11.0,226,0.048672566371681415
2022-03-15,S09,B,11.0,195,0.05641025641025641
2022-03-15,S06,B,11.0,176,0.0625
2022-03-15,S07,C,10.0,164,0.06097560975609756
2022-03-15,S05,A,10.0,198,0.050505050505050504
2022-03-15,S02,C,10.0,166,0.060240963855421686
2022-03-15,S10,B,10.0,177,0.05649717514124294
2022-03-15,S03,A,10.0,162,0.06172839506172839
2022-03-15,S05,C,10.0,145,0.06896551724137931
2022-03-15,S01,A,9.0,183,0.04918032786885246
2022-03-15,S06,C,9.0,143,0.06293706293706294
2022-03-15,S09,A,8.0,174,0.04597701149425287
2022-03-16,S01,B,23.0,211,0.10900473933649289
2022-03-16,S07,C,21.0,210,0.1
2022-03-16,S10,B,20.0,223,0.08968609865470852
2022-03-16,S06,A,19.0,202,0.09405940594059406
2022-03-16,S05,B,18.0,211,0.08530805687203792
2022-03-16,S10,A,18.0,172,0.10465116279069768
2022-03-16,S05,C,17.0,174,0.09770114942528736
2022-03-16,S02,C,17.0,191,0.08900523560209424
2022-03-16,S04,B,17.0,189,0.08994708994708994
2022-03-16,S05,A,17.0,175,0.09714285714285714
2022-03-16,S07,A,16.0,187,0.0855614973262032
2022-03-16,S01,C,16.0,165,0.09696969696969697
2022-03-16,S02,B,16.0,185,0.08648648648648649
2022-03-16,S03,C,15.0,169,0.08875739644970414
2022-03-16,S04,C,15.0,195,0.07692307692307693
2022-03-16,S03,B,14.0,179,0.0782122905027933
2022-03-16,S03,A,14.0,197,0.07106598984771574
2022-03-16,S06,C,13.0,165,0.07878787878787878
2022-03-16,S02,A,12.0,170,0.07058823529411765
2022-03-16,S10,C,12.0,184,0.06521739130434782
2022-03-16,S04,A,12.0,204,0.058823529411764705
2022-03-16,S08,A,12.0,169,0.07100591715976332
2022-03-16,S07,B,12.0,203,0.059113300492610835
2022-03-16,S09,A,11.0,171,0.06432748538011696
2022-03-16,S08,C,10.0,152,0.06578947368421052
2022-03-16,S01,A,10.0,200,0.05
2022-03-16,S09,C,10.0,133,0.07518796992481203
2022-03-16,S08,B,9.0,149,0.06040268456375839
2022-03-16,S06,B,8.0,183,0.04371584699453552
2022-03-16,S09,B,7.0,167,0.041916167664670656
2022-03-17,S06,B,23.0,207,0.1111111111111111
2022-03-17,S08,A,22.0,222,0.0990990990990991
2022-03-17,S08,B,20.0,216,0.09259259259259259
2022-03-17,S02,B,19.0,153,0.12418300653594772
2022-03-17,S03,A,19.0,182,0.1043956043956044
2022-03-17,S03,C,18.0,154,0.11688311688311688
2022-03-17,S06,A,18.0,171,0.10526315789473684
2022-03-17,S04,A,17.0,187,0.09090909090909091
2022-03-17,S03,B,17.0,162,0.10493827160493827
2022-03-17,S08,C,17.0,198,0.08585858585858586
2022-03-17,S01,B,16.0,211,0.07582938388625593
2022-03-17,S07,A,16.0,199,0.08040201005025126
2022-03-17,S10,A,16.0,177,0.0903954802259887
2022-03-17,S02,A,15.0,156,0.09615384615384616
2022-03-17,S07,C,15.0,188,0.0797872340425532
2022-03-17,S05,C,14.0,186,0.07526881720430108
2022-03-17,S07,B,14.0,180,0.07777777777777778
2022-03-17,S06,C,13.0,177,0.07344632768361582
2022-03-17,S04,B,13.0,172,0.0755813953488372
2022-03-17,S10,C,12.0,158,0.0759493670886076
2022-03-17,S09,A,12.0,165,0.07272727272727272
2022-03-17,S01,A,12.0,174,0.06896551724137931
2022-03-17,S09,B,12.0,162,0.07407407407407407
2022-03-17,S02,C,11.0,186,0.05913978494623656
2022-03-17,S04,C,11.0,201,0.05472636815920398
2022-03-17,S09,C,11.0,191,0.05759162303664921
2022-03-17,S05,B,10.0,180,0.05555555555555555
2022-03-17,S10,B,10.0,171,0.05847953216374269
2022-03-17,S01,C,8.0,140,0.05714285714285714
2022-03-17,S05,A,7.0,151,0.046357615894039736
2022-03-18,S05,A,23.0,200,0.115
2022-03-18,S04,A,23.0,186,0.12365591397849462
2022-03-18,S09,C,22.0,182,0.12087912087912088
2022-03-18,S05,C,22.0,199,0.11055276381909548
2022-03-18,S09,A,22.0,234,0.09401709401709402
2022-03-18,S05,B,20.0,172,0.11627906976744186
2022-03-18,S02,A,19.0,183,0.10382513661202186
2022-03-18,S08,B,18.0,203,0.08866995073891626
2022-03-18,S03,A,17.0,148,0.11486486486486487
2022-03-18,S06,B,16.0,160,0.1
2022-03-18,S10,C,16.0,149,0.10738255033557047
2022-03-18,S01,B,16.0,198,0.08080808080808081
2022-03-18,S07,C,16.0,203,0.07881773399014778
2022-03-18,S08,A,16.0,173,0.09248554913294797
2022-03-18,S04,C,16.0,160,0.1
2022-03-18,S03,B,15.0,144,0.10416666666666667
2022-03-18,S03,C,14.0,172,0.08139534883720931
2022-03-18,S01,A,14.0,186,0.07526881720430108
2022-03-18,S01,C,14.0,147,0.09523809523809523
2022-03-18,S06,A,14.0,180,0.07777777777777778
2022-03-18,S07,B,13.0,192,0.06770833333333333
2022-03-18,S04,B,13.0,206,0.06310679611650485
2022-03-18,S07,A,13.0,202,0.06435643564356436
2022-03-18,S09,B,12.0,178,0.06741573033707865
2022-03-18,S06,C,12.0,154,0.07792207792207792
2022-03-18,S02,B,12.0,180,0.06666666666666667
2022-03-18,S10,A,12.0,135,0.08888888888888889
2022-03-18,S10,B,8.0,162,0.04938271604938271
2022-03-18,S02,C,8.0,154,0.05194805194805195
2022-03-18,S08,C,7.0,173,0.04046242774566474
2022-03-19,S03,C,23.0,192,0.11979166666666667
2022-03-19,S05,C,22.0,212,0.10377358490566038
2022-03-19,S05,B,21.0,225,0.09333333333333334
2022-03-19,S01,C,20.0,199,0.10050251256281408
2022-03-19,S02,C,20.0,203,0.09852216748768473
2022-03-19,S09,C,19.0,215,0.08837209302325581
2022-03-19,S02,A,19.0,197,0.09644670050761421
2022-03-19,S08,B,19.0,185,0.10270270270270271
2022-03-19,S09,B,18.0,183,0.09836065573770492
2022-03-19,S03,B,18.0,193,0.09326424870466321
2022-03-19,S07,C,17.0,155,0.10967741935483871
2022-03-19,S04,B,17.0,171,0.09941520467836257
2022-03-19,S01,B,16.0,158,0.10126582278481013
2022-03-19,S06,A,16.0,175,0.09142857142857143
2022-03-19,S10,B,16.0,200,0.08
2022-03-19,S04,A,15.0,160,0.09375
2022-03-19,S07,A,15.0,178,0.08426966292134831
2022-03-19,S04,C,15.0,194,0.07731958762886598
2022-03-19,S02,B,15.0,203,0.07389162561576355
2022-03-19,S10,C,15.0,198,0.07575757575757576
2022-03-19,S06,C,14.0,187,0.0748663101604278
2022-03-19,S08,A,14.0,145,0.09655172413793103
2022-03-19,S01,A,14.0,174,0.08045977011494253
2022-03-19,S06,B,13.0,180,0.07222222222222222
2022-03-19,S10,A,13.0,162,0.08024691358024691
2022-03-19,S07,B,13.0,181,0.0718232044198895
2022-03-19,S03,A,12.0,195,0.06153846153846154
2022-03-19,S05,A,12.0,190,0.06315789473684211
2022-03-19,S09,A,12.0,186,0.06451612903225806
2022-03-19,S08,C,9.0,201,0.04477611940298507
2022-03-20,S09,B,26.0,205,0.12682926829268293
2022-03-20,S07,C,25.0,211,0.11848341232227488
2022-03-20,S01,C,21.0,161,0.13043478260869565
2022-03-20,S03,B,21.0,187,0.11229946524064172
2022-03-20,S06,C,20.0,220,0.09090909090909091
2022-03-20,S10,B,19.0,181,0.10497237569060773
2022-03-20,S03,C,19.0,200,0.095
2022-03-20,S06,A,18.0,211,0.08530805687203792
2022-03-20,S10,A,18.0,193,0.09326424870466321
2022-03-20,S03,A,18.0,176,0.10227272727272728
2022-03-20,S04,B,18.0,189,0.09523809523809523
2022-03-20,S02,B,18.0,191,0.09424083769633508
2022-03-20,S08,A,18.0,178,0.10112359550561797
2022-03-20,S07,B,17.0,232,0.07327586206896551
2022-03-20,S09,C,15.0,195,0.07692307692307693
2022-03-20,S06,B,15.0,195,0.07692307692307693
2022-03-20,S02,A,14.0,176,0.07954545454545454
2022-03-20,S01,A,14.0,152,0.09210526315789473
2022-03-20,S02,C,14.0,180,0.07777777777777778
2022-03-20,S01,B,14.0,189,0.07407407407407407
2022-03-20,S07,A,14.0,188,0.07446808510638298
2022-03-20,S04,C,13.0,181,0.0718232044198895
2022-03-20,S08,B,12.0,191,0.06282722513089005
2022-03-20,S04,A,12.0,196,0.061224489795918366
2022-03-20,S09,A,12.0,192,0.0625
2022-03-20,S05,B,11.0,184,0.059782608695652176
2022-03-20,S08,C,10.0,203,0.04926108374384237
2022-03-20,S05,C,10.0,175,0.05714285714285714
2022-03-20,S05,A,9.0,159,0.05660377358490566
2022-03-20,S10,C,6.0,178,0.033707865168539325
2022-03-21,S10,A,21.0,169,0.1242603550295858
2022-03-21,S04,A,20.0,243,0.0823045267489712
2022-03-21,S04,B,20.0,216,0.09259259259259259
2022-03-21,S09,A,20.0,165,0.12121212121212122
2022-03-21,S06,C,18.0,200,0.09
2022-03-21,S10,B,17.0,222,0.07657657657657657
2022-03-21,S08,B,17.0,179,0.09497206703910614
2022-03-21,S07,A,17.0,221,0.07692307692307693
2022-03-21,S04,C,16.0,212,0.07547169811320754
2022-03-21,S03,B,15.0,152,0.09868421052631579
2022-03-21,S05,A,15.0,175,0.08571428571428572
2022-03-21,S10,C,15.0,182,0.08241758241758242
2022-03-21,S06,A,15.0,189,0.07936507936507936
2022-03-21,S08,C,15.0,194,0.07731958762886598
2022-03-21,S01,C,14.0,165,0.08484848484848485
2022-03-21,S03,C,14.0,160,0.0875
2022-03-21,S03,A,14.0,161,0.08695652173913043
2022-03-21,S08,A,13.0,175,0.07428571428571429
2022-03-21,S07,C,13.0,184,0.07065217391304347
2022-03-21,S05,B,13.0,186,0.06989247311827956
2022-03-21,S02,B,12.0,182,0.06593406593406594
2022-03-21,S07,B,12.0,220,0.05454545454545454
2022-03-21,S01,B,11.0,144,0.0763888888888889
2022-03-21,S01,A,10.0,153,0.06535947712418301
2022-03-21,S02,C,9.0,147,0.061224489795918366
2022-03-21,S09,B,9.0,205,0.04390243902439024
2022-03-21,S06,B,9.0,186,0.04838709677419355
2022-03-21,S09,C,9.0,147,0.061224489795918366
2022-03-21,S05,C,9.0,193,0.046632124352331605
2022-03-21,S02,A,8.0,141,0.05673758865248227
2022-03-22,S03,B,20.0,165,0.12121212121212122
2022-03-22,S05,C,19.0,200,0.095
2022-03-22,S08,C,19.0,179,0.10614525139664804
2022-03-22,S10,C,18.0,213,0.08450704225352113
2022-03-22,S08,A,18.0,202,0.0891089108910891
2022-03-22,S06,A,17.0,163,0.10429447852760736
2022-03-22,S02,A,16.0,180,0.08888888888888889
2022-03-22,S01,B,16.0,164,0.0975609756097561
2022-03-22,S05,B,16.0,193,0.08290155440414508
2022-03-22,S03,C,16.0,173,0.09248554913294797
2022-03-22,S06,B,15.0,183,0.08196721311475409
2022-03-22,S01,A,15.0,162,0.09259259259259259
2022-03-22,S05,A,14.0,197,0.07106598984771574
2022-03-22,S07,B,14.0,206,0.06796116504854369
2022-03-22,S09,B,14.0,157,0.08917197452229299
2022-03-22,S08,B,13.0,189,0.06878306878306878
2022-03-22,S09,C,13.0,178,0.07303370786516854
2022-03-22,S07,A,12.0,156,0.07692307692307693
2022-03-22,S06,C,12.0,188,0.06382978723404255
2022-03-22,S10,B,12.0,166,0.07228915662650602
2022-03-22,S02,B,12.0,195,0.06153846153846154
2022-03-22,S09,A,11.0,198,0.05555555555555555
2022-03-22,S04,B,11.0,137,0.08029197080291971
2022-03-22,S04,A,11.0,136,0.08088235294117647
2022-03-22,S02,C,11.0,194,0.05670103092783505
2022-03-22,S04,C,11.0,163,0.06748466257668712
2022-03-22,S01,C,11.0,162,0.06790123456790123
2022-03-22,S03,A,9.0,163,0.05521472392638037
2022-03-22,S10,A,8.0,185,0.043243243243243246
2022-03-22,S07,C,7.0,163,0.04294478527607362
2022-03-23,S06,A,22.0,247,0.08906882591093117
2022-03-23,S01,A,20.0,209,0.09569377990430622
2022-03-23,S02,C,20.0,195,0.10256410256410256
2022-03-23,S10,C,20.0,197,0.10152284263959391
2022-03-23,S10,A,18.0,198,0.09090909090909091
2022-03-23,S04,B,17.0,179,0.09497206703910614
2022-03-23,S09,B,16.0,194,0.08247422680412371
2022-03-23,S09,A,16.0,206,0.07766990291262135
2022-03-23,S03,A,15.0,176,0.08522727272727272
2022-03-23,S07,C,14.0,173,0.08092485549132948
2022-03-23,S07,B,14.0,152,0.09210526315789473
2022-03-23,S04,A,14.0,226,0.061946902654867256
2022-03-23,S02,B,14.0,188,0.07446808510638298
2022-03-23,S08,C,13.0,146,0.08904109589041095
2022-03-23,S05,A,13.0,192,0.06770833333333333
2022-03-23,S06,B,12.0,217,0.055299539170506916
2022-03-23,S08,B,12.0,169,0.07100591715976332
2022-03-23,S03,B,12.0,130,0.09230769230769231
2022-03-23,S08,A,12.0,171,0.07017543859649122
2022-03-23,S02,A,11.0,185,0.05945945945945946
2022-03-23,S04,C,11.0,164,0.06707317073170732
2022-03-23,S03,C,11.0,179,0.061452513966480445
2022-03-23,S05,C,11.0,181,0.06077348066298342
2022-03-23,S10,B,11.0,192,0.057291666666666664
2022-03-23,S05,B,10.0,167,0.059880239520958084
2022-03-23,S09,C,10.0,168,0.05952380952380952
2022-03-23,S01,B,9.0,197,0.04568527918781726
2022-03-23,S07,A,9.0,186,0.04838709677419355
2022-03-23,S01,C,9.0,216,0.041666666666666664
2022-03-23,S06,C,8.0,195,0.041025641025641026
2022-03-24,S04,B,24.0,187,0.12834224598930483
2022-03-24,S10,A,20.0,211,0.0947867298578199
2022-03-24,S02,A,19.0,169,0.11242603550295859
2022-03-24,S05,C,18.0,173,0.10404624277456648
2022-03-24,S09,C,18.0,170,0.10588235294117647
2022-03-24,S01,C,18.0,194,0.09278350515463918
2022-03-24,S05,B,17.0,175,0.09714285714285714
2022-03-24,S05,A,17.0,210,0.08095238095238096
2022-03-24,S09,A,16.0,166,0.0963855421686747
2022-03-24,S10,C,16.0,185,0.08648648648648649
2022-03-24,S07,B,14.0,160,0.0875
2022-03-24,S02,C,14.0,190,0.07368421052631578
2022-03-24,S02,B,14.0,164,0.08536585365853659
2022-03-24,S04,C,13.0,177,0.07344632768361582
2022-03-24,S07,C,12.0,148,0.08108108108108109
2022-03-24,S10,B,12.0,192,0.0625
2022-03-24,S08,C,12.0,151,0.07947019867549669
2022-03-24,S09,B,12.0,190,0.06315789473684211
2022-03-24,S01,A,11.0,154,0.07142857142857142
2022-03-24,S03,B,11.0,149,0.0738255033557047
2022-03-24,S08,B,11.0,161,0.06832298136645963
2022-03-24,S06,B,11.0,170,0.06470588235294118
2022-03-24,S01,B,11.0,148,0.07432432432432433
2022-03-24,S07,A,10.0,183,0.0546448087431694
2022-03-24,S08,A,9.0,141,0.06382978723404255
2022-03-24,S03,A,9.0,134,0.06716417910447761
2022-03-24,S06,C,9.0,178,0.05056179775280899
2022-03-24,S04,A,7.0,176,0.03977272727272727
2022-03-24,S06,A,7.0,124,0.056451612903225805
2022-03-24,S03,C,7.0,129,0.05426356589147287
2022-03-25,S02,B,20.0,188,0.10638297872340426
2022-03-25,S02,A,18.0,173,0.10404624277456648
2022-03-25,S05,B,18.0,160,0.1125
2022-03-25,S02,C,18.0,161,0.11180124223602485
2022-03-25,S04,C,17.0,169,0.10059171597633136
2022-03-25,S06,A,17.0,183,0.09289617486338798
2022-03-25,S07,B,17.0,188,0.09042553191489362
2022-03-25,S10,C,16.0,167,0.09580838323353294
2022-03-25,S10,A,16.0,167,0.09580838323353294
2022-03-25,S08,C,15.0,190,0.07894736842105263
2022-03-25,S03,B,14.0,159,0.0880503144654088
2022-03-25,S04,B,14.0,163,0.08588957055214724
2022-03-25,S08,B,14.0,186,0.07526881720430108
2022-03-25,S05,A,13.0,203,0.06403940886699508
2022-03-25,S04,A,13.0,173,0.07514450867052024
2022-03-25,S09,C,13.0,212,0.06132075471698113
2022-03-25,S01,A,13.0,186,0.06989247311827956
2022-03-25,S01,B,12.0,152,0.07894736842105263
2022-03-25,S01,C,12.0,143,0.08391608391608392
2022-03-25,S06,B,12.0,199,0.06030150753768844
2022-03-25,S09,A,12.0,189,0.06349206349206349
2022-03-25,S10,B,10.0,183,0.0546448087431694
2022-03-25,S03,C,10.0,167,0.059880239520958084
2022-03-25,S03,A,10.0,213,0.046948356807511735
2022-03-25,S05,C,10.0,169,0.05917159763313609
2022-03-25,S09,B,9.0,152,0.05921052631578947
2022-03-25,S07,C,9.0,171,0.05263157894736842
2022-03-25,S07,A,8.0,195,0.041025641025641026
2022-03-25,S06,C,8.0,182,0.04395604395604396
2022-03-25,S08,A,7.0,144,0.04861111111111111
2022-03-26,S05,C,20.0,189,0.10582010582010581
2022-03-26,S04,A,20.0,211,0.0947867298578199
2022-03-26,S03,C,19.0,195,0.09743589743589744
2022-03-26,S06,A,19.0,165,0.11515151515151516
2022-03-26,S02,C,18.0,158,0.11392405063291139
2022-03-26,S01,C,16.0,178,0.0898876404494382
2022-03-26,S05,A,16.0,214,0.07476635514018691
2022-03-26,S02,A,15.0,149,0.10067114093959731
2022-03-26,S04,C,15.0,180,0.08333333333333333
2022-03-26,S05,B,15.0,200,0.075
2022-03-26,S09,B,15.0,159,0.09433962264150944
2022-03-26,S10,B,15.0,161,0.09316770186335403
2022-03-26,S02,B,15.0,167,0.08982035928143713
2022-03-26,S03,B,14.0,187,0.0748663101604278
2022-03-26,S04,B,14.0,205,0.06829268292682927
2022-03-26,S03,A,14.0,205,0.06829268292682927
2022-03-26,S01,B,13.0,181,0.0718232044198895
2022-03-26,S09,C,13.0,176,0.07386363636363637
2022-03-26,S10,C,13.0,174,0.07471264367816093
2022-03-26,S06,B,12.0,151,0.07947019867549669
2022-03-26,S07,C,12.0,171,0.07017543859649122
2022-03-26,S08,A,12.0,140,0.08571428571428572
2022-03-26,S08,B,11.0,131,0.08396946564885496
2022-03-26,S09,A,11.0,160,0.06875
2022-03-26,S01,A,11.0,165,0.06666666666666667
2022-03-26,S06,C,11.0,145,0.07586206896551724
2022-03-26,S08,C,9.0,155,0.05806451612903226
2022-03-26,S10,A,9.0,193,0.046632124352331605
2022-03-26,S07,A,8.0,192,0.041666666666666664
2022-03-26,S07,B,8.0,161,0.049689440993788817
2022-03-27,S09,C,21.0,209,0.10047846889952153
2022-03-27,S05,A,21.0,180,0.11666666666666667
2022-03-27,S02,B,19.0,177,0.10734463276836158
2022-03-27,S07,A,18.0,196,0.09183673469387756
2022-03-27,S08,C,18.0,163,0.11042944785276074
2022-03-27,S07,B,18.0,172,0.10465116279069768
2022-03-27,S03,A,16.0,170,0.09411764705882353
2022-03-27,S10,B,16.0,167,0.09580838323353294
2022-03-27,S06,B,16.0,135,0.11851851851851852
2022-03-27,S09,A,15.0,182,0.08241758241758242
2022-03-27,S05,B,15.0,180,0.08333333333333333
2022-03-27,S07,C,15.0,189,0.07936507936507936
2022-03-27,S10,A,15.0,210,0.07142857142857142
2022-03-27,S03,B,15.0,168,0.08928571428571429
2022-03-27,S01,B,14.0,182,0.07692307692307693
2022-03-27,S08,A,14.0,160,0.0875
2022-03-27,S01,A,13.0,148,0.08783783783783784
2022-03-27,S04,A,11.0,186,0.05913978494623656
2022-03-27,S10,C,11.0,181,0.06077348066298342
2022-03-27,S04,B,11.0,174,0.06321839080459771
2022-03-27,S09,B,11.0,164,0.06707317073170732
2022-03-27,S01,C,10.0,175,0.05714285714285714
2022-03-27,S03,C,10.0,184,0.05434782608695652
2022-03-27,S05,C,10.0,150,0.06666666666666667
2022-03-27,S04,C,9.0,158,0.056962025316455694
2022-03-27,S06,C,9.0,157,0.05732484076433121
2022-03-27,S06,A,8.0,140,0.05714285714285714
2022-03-27,S02,C,7.0,148,0.0472972972972973
2022-03-27,S08,B,7.0,166,0.04216867469879518
2022-03-27,S02,A,6.0,125,0.048
2022-03-28,S04,B,20.0,215,0.09302325581395349
2022-03-28,S03,C,20.0,192,0.10416666666666667
2022-03-28,S04,A,20.0,161,0.12422360248447205
2022-03-28,S06,C,18.0,164,0.10975609756097561
2022-03-28,S05,B,18.0,187,0.0962566844919786
2022-03-28,S01,B,18.0,189,0.09523809523809523
2022-03-28,S05,C,18.0,209,0.0861244019138756
2022-03-28,S07,C,17.0,207,0.0821256038647343
2022-03-28,S08,C,17.0,172,0.09883720930232558
2022-03-28,S07,A,17.0,215,0.07906976744186046
2022-03-28,S05,A,17.0,203,0.08374384236453201
2022-03-28,S09,A,17.0,203,0.08374384236453201
2022-03-28,S10,A,16.0,229,0.06986899563318777
2022-03-28,S04,C,14.0,173,0.08092485549132948
2022-03-28,S08,A,14.0,185,0.07567567567567568
2022-03-28,S01,C,14.0,159,0.0880503144654088
2022-03-28,S02,A,14.0,169,0.08284023668639054
2022-03-28,S09,B,13.0,173,0.07514450867052024
2022-03-28,S06,B,13.0,172,0.0755813953488372
2022-03-28,S03,A,13.0,172,0.0755813953488372
2022-03-28,S03,B,12.0,179,0.0670391061452514
2022-03-28,S09,C,12.0,183,0.06557377049180328
2022-03-28,S10,C,12.0,218,0.05504587155963303
2022-03-28,S01,A,12.0,173,0.06936416184971098
2022-03-28,S02,B,11.0,159,0.06918238993710692
2022-03-28,S02,C,11.0,201,0.05472636815920398
